Tanggal,Meninggal,Sembuh,Self Isolation,Masih Perawatan,Total Pasien,Positif Harian,Positif Aktif,Sembuh Harian,Tanpa Gejala,Bergejala,Belum Ada Data,Total Discarded,Discarded-IRS,Discarded-IR,Discarded-Meninggal,Discarded-Selesai Isolasi,Total Kontak Erat,Kontak Erat-IRS,Kontak Erat-IR,Kontak Erat-Meninggal,Kontak Erat- Selesai Isolasi,Total Pelaku Perjalanan,Pelaku Perjalanan-IRS,Pelaku Perjalanan-IR,Pelaku Perjalanan-Meninggal,Pelaku Perjalanan-Selesai Isolasi,Total Probable,Probable-IRS,Probable-IR,Probable-Meninggal,Probable-Selesai Isolasi,Total Suspek,Suspek-IRS,Suspek-IR,Suspek-Meninggal,Suspek-Selesai Isolasi,GRAND TOTAL Data-Suspek,Jumlah Orang di Test,Orang Positif Harian,Orang Negatif Harian,Positivity Rate Kasus Baru Harian,Total Spesimen di Test,Positif,Negatif,Positivity Rate Spesimen Harian,Jumlah Laporan Pemakaman,Akumulasi Pemakaman,Harian Pemakaman Umum,Total Pemakaman Umum,Reaktif,Non-Reaktif,Total,Reaktif Positivity Rate,TV Nakes,V1 Nakes,V2 Nakes,P1 Nakes,P2 Nakes,TV Lansia,V1 Lansia,V2 Lansia,P1 Lansia,P2 Lansia,TV MU,V1 MU,V2 MU,P1 MU,P2 MU,TV DKI Total,V1 DKI Total,V2 DKI Total,P1 DKI Total,P2 DKI total,V1H,V2H,TV usia_atas,V1 usia_atas,V2 usia_atas,P1 usia_atas,P2 usia_atas,TV usia_tengah,V1 usia_tengah,V2 usia_tengah,P1 usia_tengah,P2 usia_tengah,TV usia_muda,V1 usia_muda,V2 usia_muda,P1 usia_muda,P2 usia_muda,PVJ D1,PVJ D2,VGR V1,VGR V2,V3 Nakes,V3 MU,V3 Lansia,V4 Nakes ,V4 MU,V4 Lansia
2023-01-13,15928,1520897,989,190,1538004,120,1179,184,0.0,2.0,1177.0,23174.0,0.0,0.0,1.0,23173.0,2024144.0,0.0,343.0,0.0,2023801.0,3142457.0,0.0,9880.0,0.0,3132577.0,35206.0,25.0,0.0,22732.0,12449.0,9954487.0,15.0,42769.0,2311.0,9909392.0,15179468.0,4091.0,172.0,3919.0,4.20%,4105.0,160.0,3945.0,3.9%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741259.0,81.29%,74.69%,1976757.0,11701963.0,10012364.0,592.00%,506.50%,10083716.0,12693189.0,10930761.0,125.90%,108.40%,0.0,1448.0,6955063.0,9658770.0,8325925.0,138.90%,119.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,849853.0,726724.0,74.39%,63.61%,#DIV/0!,3.40%,227248.0,222576.0,99297,5255636.0,441289,77915,0.0,94827
2023-01-14,15928,1521132,933,183,1538176,172,1116,235,0.0,2.0,1114.0,23174.0,0.0,0.0,1.0,23173.0,2024244.0,0.0,370.0,0.0,2023874.0,3143278.0,0.0,9350.0,0.0,3133928.0,35209.0,26.0,0.0,22732.0,12451.0,9958897.0,11.0,41618.0,2311.0,9914957.0,15184802.0,3437.0,84.0,3353.0,2.40%,3537.0,145.0,3392.0,4.1%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741289.0,81.29%,74.69%,1976757.0,11701963.0,10012877.0,592.00%,506.50%,10083716.0,12693189.0,10931304.0,125.90%,108.40%,0.0,1248.0,6955063.0,9658741.0,8326404.0,138.90%,119.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,849882.0,726758.0,74.39%,63.61%,#DIV/0!,4.50%,227248.0,222576.0,99306,5257780.0,441408,78024,0.0,95231
2023-01-15,15929,1521280,858,193,1538260,84,1051,148,0.0,0.0,1051.0,23174.0,0.0,0.0,1.0,23173.0,2024290.0,0.0,374.0,0.0,2023916.0,3144252.0,0.0,9265.0,0.0,3134987.0,35209.0,20.0,0.0,22732.0,12457.0,9962198.0,8.0,40033.0,2311.0,9919846.0,15189123.0,2534.0,70.0,2464.0,2.80%,2542.0,123.0,2419.0,4.8%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741304.0,81.29%,74.69%,1976757.0,11701963.0,10013188.0,592.00%,506.50%,10083716.0,12693189.0,10931630.0,125.90%,108.40%,0.0,869.0,6955063.0,9658731.0,8326702.0,138.90%,119.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,849892.0,726771.0,74.39%,63.61%,#DIV/0!,3.40%,227248.0,222576.0,99307,5258911.0,441461,78040,0.0,95514
2023-01-16,15929,1521435,773,193,1538330,70,966,155,0.0,0.0,966.0,23174.0,0.0,0.0,1.0,23173.0,2024292.0,0.0,335.0,0.0,2023957.0,3145148.0,0.0,9261.0,0.0,3135887.0,35209.0,15.0,0.0,22732.0,12462.0,9965077.0,3.0,38185.0,2311.0,9924578.0,15192900.0,3205.0,111.0,3094.0,3.50%,3231.0,187.0,3044.0,5.8%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741332.0,81.29%,74.70%,1976757.0,11701963.0,10013537.0,592.00%,506.60%,10083716.0,12693189.0,10932007.0,125.90%,108.40%,0.0,703.0,6955063.0,9658722.0,8327040.0,138.90%,119.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,849901.0,726782.0,74.39%,63.61%,#DIV/0!,3.70%,227248.0,222576.0,99309,5260253.0,441555,78057,0.0,95709
2023-01-17,15929,1521629,685,198,1538441,111,883,194,0.0,0.0,883.0,23174.0,0.0,0.0,1.0,23173.0,2024304.0,0.0,339.0,0.0,2023965.0,3146586.0,0.0,9848.0,0.0,3136738.0,35211.0,16.0,0.0,22732.0,12463.0,9970441.0,3.0,40409.0,2311.0,9927718.0,15199716.0,4261.0,118.0,4143.0,2.80%,4285.0,186.0,4099.0,4.3%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741366.0,81.29%,74.70%,1976757.0,11701963.0,10014145.0,592.00%,506.60%,10083716.0,12693189.0,10932649.0,125.90%,108.40%,0.0,1019.0,6955063.0,9658680.0,8327592.0,138.90%,119.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,849943.0,726838.0,74.39%,63.62%,#DIV/0!,6.60%,227248.0,222576.0,99316,5262886.0,441714,78106,0.0,96180
2023-01-18,15931,1521707,744,177,1538559,118,921,78,0.0,0.0,921.0,23174.0,0.0,0.0,1.0,23173.0,2024347.0,0.0,381.0,0.0,2023966.0,3147369.0,0.0,9516.0,0.0,3137853.0,35211.0,15.0,0.0,22732.0,12464.0,9976137.0,3.0,42112.0,2311.0,9931711.0,15206238.0,3390.0,84.0,3306.0,2.50%,3423.0,142.0,3281.0,4.1%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741400.0,81.29%,74.70%,1976757.0,11701963.0,10014728.0,592.00%,506.60%,10083716.0,12693189.0,10933266.0,125.90%,108.40%,0.0,1259.0,6955063.0,9658662.0,8328142.0,138.90%,119.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,849961.0,726871.0,74.39%,63.62%,#DIV/0!,5.80%,227248.0,222576.0,99324,5265354.0,441883,78137,0.0,96712
2023-01-19,15934,1521791,740,178,1538643,84,918,84,0.0,3.0,915.0,23174.0,0.0,0.0,1.0,23173.0,2024382.0,0.0,363.0,0.0,2024019.0,3148213.0,0.0,8761.0,0.0,3139452.0,35218.0,17.0,0.0,22732.0,12469.0,9980574.0,11.0,40055.0,2311.0,9938197.0,15211561.0,3874.0,92.0,3782.0,2.40%,3885.0,130.0,3755.0,3.3%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741422.0,81.29%,74.71%,1976757.0,11701963.0,10015119.0,592.00%,506.60%,10083716.0,12693189.0,10933679.0,125.90%,108.40%,0.0,1030.0,6955063.0,9658641.0,8328508.0,138.90%,119.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,849982.0,726896.0,74.40%,63.62%,#DIV/0!,3.70%,227248.0,222576.0,99333,5267053.0,441987,78174,0.0,96994
2023-01-20,15936,1521917,706,176,1538735,92,882,126,0.0,6.0,876.0,23174.0,0.0,0.0,1.0,23173.0,2024483.0,0.0,398.0,0.0,2024085.0,3148935.0,0.0,8426.0,0.0,3140509.0,35218.0,17.0,0.0,22732.0,12469.0,9985827.0,11.0,39936.0,2311.0,9943569.0,15217637.0,3325.0,81.0,3244.0,2.40%,3333.0,135.0,3198.0,4.1%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741459.0,81.29%,74.71%,1976757.0,11701963.0,10015617.0,592.00%,506.70%,10083716.0,12693189.0,10934214.0,125.90%,108.40%,0.0,948.0,6955063.0,9658619.0,8328975.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850004.0,726927.0,74.40%,63.63%,#DIV/0!,4.30%,227248.0,222576.0,99341,5269486.0,442138,78217,0.0,97470
2023-01-21,15937,1522083,619,177,1538816,81,796,166,0.0,10.0,786.0,23174.0,0.0,0.0,1.0,23173.0,2024536.0,0.0,362.0,0.0,2024174.0,3149484.0,0.0,7908.0,0.0,3141576.0,35226.0,22.0,0.0,22732.0,12472.0,9989367.0,11.0,38317.0,2311.0,9948728.0,15221787.0,2678.0,84.0,2594.0,3.10%,2691.0,127.0,2564.0,4.7%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741479.0,81.29%,74.71%,1976757.0,11701963.0,10016034.0,592.00%,506.70%,10083716.0,12693189.0,10934651.0,125.90%,108.40%,0.0,972.0,6955063.0,9658608.0,8329373.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850015.0,726946.0,74.40%,63.63%,#DIV/0!,10.70%,227248.0,222576.0,99353,5271488.0,442266,78294,0.0,97766
2023-01-22,15939,1522186,613,162,1538900,84,775,103,0.0,8.0,767.0,23174.0,0.0,0.0,1.0,23173.0,2024618.0,0.0,372.0,0.0,2024246.0,3149866.0,0.0,7297.0,0.0,3142569.0,35232.0,26.0,0.0,22732.0,12474.0,9991869.0,6.0,35901.0,2311.0,9953651.0,15224759.0,1497.0,45.0,1452.0,3.00%,1506.0,72.0,1434.0,4.8%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741507.0,81.29%,74.71%,1976757.0,11701963.0,10016240.0,592.00%,506.70%,10083716.0,12693189.0,10934885.0,125.90%,108.40%,0.0,671.0,6955063.0,9658598.0,8329567.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850025.0,726958.0,74.40%,63.63%,#DIV/0!,2.60%,227248.0,222576.0,99357,5272229.0,442339,78307,0.0,97898
2023-01-23,15939,1522288,556,162,1538945,45,718,102,0.0,3.0,715.0,23174.0,0.0,0.0,1.0,23173.0,2024618.0,0.0,292.0,0.0,2024326.0,3150203.0,0.0,6762.0,0.0,3143441.0,35234.0,25.0,0.0,22732.0,12477.0,9993638.0,0.0,33178.0,2311.0,9958149.0,15226867.0,1845.0,62.0,1783.0,3.40%,1837.0,88.0,1749.0,4.8%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741541.0,81.29%,74.72%,1976757.0,11701963.0,10016206.0,592.00%,506.70%,10083716.0,12693189.0,10934885.0,125.90%,108.40%,0.0,234.0,6955063.0,9658586.0,8329517.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850037.0,726974.0,74.40%,63.63%,#DIV/0!,0.70%,227248.0,222576.0,99358,5272229.0,442392,78316,0.0,97949
2023-01-24,15940,1522374,542,151,1539007,62,693,86,0.0,2.0,691.0,23175.0,0.0,0.0,1.0,23174.0,2024633.0,0.0,290.0,0.0,2024343.0,3151011.0,0.0,6635.0,0.0,3144376.0,35235.0,26.0,0.0,22732.0,12477.0,9996775.0,2.0,33512.0,2311.0,9960950.0,15230829.0,2648.0,87.0,2561.0,3.30%,2654.0,132.0,2522.0,5.0%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741560.0,81.29%,74.72%,1976757.0,11701963.0,10016187.0,592.00%,506.70%,10083716.0,12693189.0,10934885.0,125.90%,108.40%,0.0,0.0,6955063.0,9658577.0,8329483.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850046.0,726989.0,74.40%,63.63%,#DIV/0!,0.00%,227248.0,222576.0,99360,5272229.0,442431,78328,0.0,97965
2023-01-25,15941,1522427,576,150,1539094,87,726,53,0.0,2.0,724.0,23175.0,0.0,0.0,1.0,23174.0,2024671.0,0.0,326.0,0.0,2024345.0,3152023.0,0.0,6821.0,0.0,3145202.0,35238.0,29.0,0.0,22732.0,12477.0,10001545.0,13.0,35490.0,2311.0,9963731.0,15236652.0,3093.0,97.0,2996.0,3.10%,3110.0,122.0,2988.0,3.9%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741585.0,81.29%,74.72%,1976757.0,11701963.0,10016649.0,592.00%,506.70%,10083716.0,12693189.0,10935372.0,125.90%,108.40%,0.0,487.0,6955063.0,9658567.0,8329929.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850056.0,727005.0,74.40%,63.63%,#DIV/0!,4.60%,227248.0,222576.0,99367,5273625.0,442643,78425,0.0,100923
2023-01-26,15941,1522544,562,144,1539191,97,706,117,0.0,4.0,702.0,23175.0,0.0,0.0,1.0,23174.0,2024739.0,0.0,325.0,0.0,2024414.0,3152856.0,0.0,6160.0,0.0,3146696.0,35239.0,27.0,0.0,22732.0,12480.0,10006276.0,19.0,34027.0,2311.0,9969919.0,15242285.0,3264.0,64.0,3200.0,2.00%,3269.0,115.0,3154.0,3.5%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741614.0,81.29%,74.72%,1976757.0,11701963.0,10017083.0,592.00%,506.70%,10083716.0,12693189.0,10935835.0,125.90%,108.50%,0.0,950.0,6955063.0,9658558.0,8330349.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850065.0,727019.0,74.40%,63.63%,#DIV/0!,5.70%,227248.0,222576.0,99381,5276113.0,442824,78510,0.0,105378
2023-01-27,15941,1522655,515,144,1539255,64,659,111,0.0,4.0,655.0,23175.0,0.0,0.0,1.0,23174.0,2024854.0,0.0,355.0,0.0,2024499.0,3153584.0,0.0,6146.0,0.0,3147438.0,35246.0,34.0,0.0,22732.0,12480.0,10010921.0,17.0,33561.0,2311.0,9975032.0,15247780.0,3707.0,70.0,3637.0,1.90%,3718.0,122.0,3596.0,3.3%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741637.0,81.29%,74.73%,1976757.0,11701963.0,10017595.0,592.00%,506.80%,10083716.0,12693189.0,10936370.0,125.90%,108.50%,0.0,998.0,6955063.0,9658550.0,8330844.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850073.0,727036.0,74.40%,63.64%,#DIV/0!,4.80%,227248.0,222576.0,99394,5278989.0,443027,78668,0.0,111938
2023-01-28,15941,1522740,507,137,1539325,70,644,85,0.0,2.0,642.0,23175.0,0.0,0.0,1.0,23174.0,2024956.0,0.0,407.0,0.0,2024549.0,3154037.0,0.0,5764.0,0.0,3148273.0,35249.0,30.0,0.0,22732.0,12487.0,10013723.0,13.0,31430.0,2311.0,9979969.0,15251140.0,2606.0,63.0,2543.0,2.40%,2624.0,110.0,2514.0,4.2%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741642.0,81.29%,74.73%,1976757.0,11701963.0,10018077.0,592.00%,506.80%,10083716.0,12693189.0,10936857.0,125.90%,108.50%,0.0,1022.0,6955063.0,9658536.0,8331308.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850087.0,727054.0,74.41%,63.64%,#DIV/0!,3.00%,227248.0,222576.0,99415,5281986.0,443186,78913,0.0,121288
2023-01-29,15942,1522817,497,132,1539388,63,629,77,0.0,0.0,629.0,23175.0,0.0,0.0,1.0,23174.0,2024962.0,0.0,375.0,0.0,2024587.0,3154437.0,0.0,5464.0,0.0,3148973.0,35251.0,28.0,0.0,22732.0,12491.0,10015993.0,10.0,29120.0,2311.0,9984552.0,15253818.0,1917.0,68.0,1849.0,3.50%,1928.0,88.0,1840.0,4.6%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741654.0,81.29%,74.73%,1976757.0,11701963.0,10018253.0,592.00%,506.80%,10083716.0,12693189.0,10937045.0,125.90%,108.50%,0.0,675.0,6955063.0,9658530.0,8331479.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850093.0,727059.0,74.41%,63.64%,#DIV/0!,2.40%,227248.0,222576.0,99420,5282866.0,443243,78952,0.0,122975
2023-01-30,15942,1522903,489,122,1539456,68,611,86,0.0,1.0,610.0,23175.0,0.0,0.0,1.0,23174.0,2024963.0,0.0,286.0,0.0,2024677.0,3154930.0,0.0,5399.0,0.0,3149531.0,35254.0,27.0,0.0,22732.0,12495.0,10018320.0,7.0,27891.0,2311.0,9988111.0,15256642.0,3355.0,97.0,3258.0,2.90%,3364.0,118.0,3246.0,3.5%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741661.0,81.29%,74.73%,1976757.0,11701963.0,10018415.0,592.00%,506.80%,10083716.0,12693189.0,10937214.0,125.90%,108.50%,0.0,357.0,6955063.0,9658524.0,8331631.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850099.0,727069.0,74.41%,63.64%,#DIV/0!,3.50%,227248.0,222576.0,99421,5283529.0,443281,78976,0.0,124215
2023-01-31,15942,1522973,509,129,1539553,97,638,70,0.0,7.0,631.0,23177.0,0.0,0.0,1.0,23176.0,2025048.0,0.0,351.0,0.0,2024697.0,3156233.0,0.0,6326.0,0.0,3149907.0,35255.0,22.0,0.0,22732.0,12501.0,10022252.0,5.0,29766.0,2311.0,9990170.0,15261965.0,3727.0,80.0,3647.0,2.10%,3808.0,147.0,3661.0,3.9%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741680.0,81.29%,74.73%,1976757.0,11701963.0,10018926.0,592.00%,506.80%,10083716.0,12693189.0,10937744.0,125.90%,108.50%,0.0,699.0,6955063.0,9658517.0,8332123.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850106.0,727088.0,74.41%,63.64%,#DIV/0!,4.40%,227248.0,222576.0,99435,5286009.0,443434,79104,31041.0,131179
2023-02-01,15942,1523015,531,145,1539633,80,676,42,0.0,19.0,657.0,23183.0,0.0,0.0,1.0,23182.0,2025131.0,0.0,434.0,0.0,2024697.0,3156511.0,0.0,6269.0,0.0,3150242.0,35256.0,21.0,0.0,22732.0,12503.0,10024454.0,2.0,30227.0,2311.0,9991914.0,15264535.0,3580.0,101.0,3479.0,2.80%,3632.0,138.0,3494.0,3.8%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741694.0,81.29%,74.73%,1976757.0,11701963.0,10019531.0,592.00%,506.90%,10083716.0,12693189.0,10938363.0,125.90%,108.50%,0.0,1149.0,6955063.0,9658509.0,8332711.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850114.0,727105.0,74.41%,63.64%,#DIV/0!,6.10%,227248.0,222576.0,99446,5289047.0,443604,79282,38892.0,141771
2023-02-02,15942,1523068,595,129,1539734,101,724,53,0.0,16.0,708.0,23183.0,0.0,0.0,1.0,23182.0,2025228.0,0.0,531.0,0.0,2024697.0,3157384.0,0.0,6312.0,0.0,3151072.0,35256.0,20.0,0.0,22732.0,12504.0,10028701.0,2.0,31128.0,2311.0,9995260.0,15269752.0,3160.0,62.0,3098.0,2.00%,3222.0,109.0,3113.0,3.4%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741714.0,81.29%,74.73%,1976757.0,11701963.0,10020075.0,592.00%,506.90%,10083716.0,12693189.0,10938927.0,125.90%,108.50%,0.0,1183.0,6955063.0,9658496.0,8333234.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850127.0,727126.0,74.41%,63.64%,#DIV/0!,8.20%,227248.0,222576.0,99464,5292602.0,443784,79586,51269.0,158311
2023-02-03,15944,1523178,540,134,1539796,62,674,110,0.0,5.0,669.0,23185.0,0.0,0.0,1.0,23184.0,2025257.0,0.0,507.0,0.0,2024750.0,3157558.0,0.0,5489.0,0.0,3152069.0,35262.0,23.0,0.0,22732.0,12507.0,10030863.0,1.0,28257.0,2311.0,10000294.0,15272125.0,3401.0,61.0,3340.0,1.80%,3469.0,116.0,3353.0,3.3%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741737.0,81.29%,74.74%,1976757.0,11701963.0,10020929.0,592.00%,506.90%,10083716.0,12693189.0,10939804.0,125.90%,108.50%,0.0,1441.0,6955063.0,9658491.0,8334073.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850132.0,727141.0,74.41%,63.64%,#DIV/0!,7.20%,227248.0,222576.0,99491,5297759.0,444065,80066,68074.0,181023
2023-02-04,15946,1523262,523,126,1539857,61,649,84,0.0,3.0,646.0,23201.0,0.0,0.0,1.0,23200.0,2025308.0,0.0,458.0,0.0,2024850.0,3157725.0,0.0,4830.0,0.0,3152895.0,35262.0,23.0,0.0,22732.0,12507.0,10033033.0,1.0,25486.0,2311.0,10005235.0,15274529.0,2093.0,51.0,2042.0,2.40%,2153.0,98.0,2055.0,4.6%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741758.0,81.29%,74.74%,1976757.0,11701963.0,10021393.0,592.00%,507.00%,10083716.0,12693189.0,10940289.0,125.90%,108.50%,0.0,1362.0,6955063.0,9658480.0,8334523.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850143.0,727155.0,74.41%,63.65%,#DIV/0!,7.70%,227248.0,222576.0,99512,5300332.0,444189,80279,77060.0,193122
2023-02-05,15946,1523334,504,124,1539908,51,628,72,0.0,3.0,625.0,23218.0,0.0,0.0,1.0,23217.0,2025312.0,0.0,366.0,0.0,2024946.0,3157838.0,0.0,4209.0,0.0,3153629.0,35264.0,18.0,0.0,22732.0,12514.0,10034365.0,1.0,22193.0,2311.0,10009860.0,15275997.0,1968.0,69.0,1899.0,3.50%,2038.0,131.0,1907.0,6.4%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741758.0,81.29%,74.74%,1976757.0,11701963.0,10021685.0,592.00%,507.00%,10083716.0,12693189.0,10940581.0,125.90%,108.50%,0.0,777.0,6955063.0,9658471.0,8334804.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850152.0,727166.0,74.41%,63.65%,#DIV/0!,5.50%,227248.0,222576.0,99523,5301612.0,444253,80387,82276.0,199984
2023-02-06,15947,1523440,463,127,1539977,69,590,106,0.0,6.0,584.0,23218.0,0.0,0.0,1.0,23217.0,2025314.0,0.0,301.0,0.0,2025013.0,3157979.0,0.0,3909.0,0.0,3154070.0,35266.0,17.0,0.0,22732.0,12517.0,10035438.0,1.0,20516.0,2311.0,10012610.0,15277215.0,3152.0,200.0,2952.0,6.30%,3128.0,147.0,2981.0,4.7%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741758.0,81.29%,74.74%,1976757.0,11701963.0,10021685.0,592.00%,507.00%,10083716.0,12693189.0,10940581.0,125.90%,108.50%,0.0,292.0,6955063.0,9658471.0,8334804.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850152.0,727166.0,74.41%,63.65%,#DIV/0!,5.00%,227248.0,222576.0,99523,5301612.0,444253,80387,82276.0,199984
2023-02-07,15948,1523491,611,127,1540177,200,738,51,0.0,5.0,733.0,23218.0,0.0,0.0,1.0,23217.0,2025346.0,0.0,333.0,0.0,2025013.0,3161146.0,0.0,6675.0,0.0,3154471.0,35266.0,14.0,0.0,22732.0,12520.0,10048613.0,2.0,31814.0,2311.0,10014486.0,15293589.0,3581.0,90.0,3491.0,2.50%,3642.0,134.0,3508.0,3.7%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741758.0,81.29%,74.74%,1976757.0,11701963.0,10021685.0,592.00%,507.00%,10083716.0,12693189.0,10940581.0,125.90%,108.50%,0.0,0.0,6955063.0,9658471.0,8334804.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850152.0,727166.0,74.41%,63.65%,#DIV/0!,#DIV/0!,227248.0,222576.0,99523,5301612.0,444253,80387,82276.0,199984
2023-02-08,15949,1523556,634,128,1540267,90,762,65,0.0,4.0,758.0,23220.0,0.0,0.0,1.0,23219.0,2025410.0,0.0,396.0,0.0,2025014.0,3161976.0,0.0,6998.0,0.0,3154978.0,35266.0,12.0,0.0,22732.0,12522.0,10053156.0,16.0,33953.0,2311.0,10016876.0,15299028.0,3237.0,88.0,3149.0,2.70%,3308.0,144.0,3164.0,4.4%,0.0,0.0,0.0,0.0,41824.0,692123.0,733947.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,741758.0,81.29%,74.74%,1976757.0,11701963.0,10021685.0,592.00%,507.00%,10083716.0,12693189.0,10940581.0,125.90%,108.50%,0.0,0.0,6955063.0,9658471.0,8334804.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850152.0,727166.0,74.41%,63.65%,#DIV/0!,#DIV/0!,227248.0,222576.0,99523,5301612.0,444253,80387,82276.0,199984
