Tanggal,Meninggal,Sembuh,Self Isolation,Masih Perawatan,Total Pasien,Positif Harian,Positif Aktif,Sembuh Harian,Tanpa Gejala,Bergejala,Belum Ada Data,Total Discarded,Discarded-IRS,Discarded-IR,Discarded-Meninggal,Discarded-Selesai Isolasi,Total Kontak Erat,Kontak Erat-IRS,Kontak Erat-IR,Kontak Erat-Meninggal,Kontak Erat- Selesai Isolasi,Total Pelaku Perjalanan,Pelaku Perjalanan-IRS,Pelaku Perjalanan-IR,Pelaku Perjalanan-Meninggal,Pelaku Perjalanan-Selesai Isolasi,Total Probable,Probable-IRS,Probable-IR,Probable-Meninggal,Probable-Selesai Isolasi,Total Suspek,Suspek-IRS,Suspek-IR,Suspek-Meninggal,Suspek-Selesai Isolasi,GRAND TOTAL Data-Suspek
2021-10-06,13540,843414,1217,451,858622,203,1668,175,225.0,602.0,841.0,22521.0,0.0,0.0,1.0,22520.0,1802171.0,0.0,1831.0,0.0,1800340.0,374423.0,0.0,21079.0,0.0,353344.0,33346.0,10.0,0.0,22655.0,10681.0,3217220.0,4.0,132119.0,2311.0,3082786.0,5449681.0
2021-10-07,13541,843529,1253,448,858771,149,1701,115,181.0,530.0,990.0,22524.0,0.0,0.0,1.0,22523.0,1803230.0,0.0,2756.0,0.0,1800474.0,382033.0,0.0,28687.0,0.0,353346.0,33358.0,15.0,0.0,22662.0,10681.0,3257230.0,6.0,171869.0,2311.0,3083044.0,5498375.0
2021-10-08,13541,843738,1206,436,858921,150,1642,209,97.0,405.0,1140.0,22524.0,0.0,0.0,1.0,22523.0,1803912.0,0.0,3401.0,0.0,1800511.0,388169.0,0.0,34817.0,0.0,353352.0,33363.0,15.0,0.0,22667.0,10681.0,3296584.0,6.0,211069.0,2311.0,3083198.0,5544552.0
2021-10-09,13543,843822,1229,427,859021,100,1656,84,94.0,326.0,1236.0,22524.0,0.0,0.0,1.0,22523.0,1805255.0,0.0,4547.0,0.0,1800708.0,394579.0,0.0,41226.0,0.0,353353.0,33369.0,20.0,0.0,22668.0,10681.0,3336066.0,6.0,250117.0,2311.0,3083632.0,5591793.0
2021-10-10,13547,843891,1285,438,859161,140,1723,69,94.0,264.0,1365.0,22524.0,0.0,0.0,1.0,22523.0,1806567.0,0.0,5694.0,0.0,1800873.0,400707.0,0.0,46465.0,0.0,354242.0,33406.0,56.0,0.0,22669.0,10681.0,3374787.0,6.0,288488.0,2311.0,3083982.0,5637991.0
2021-10-11,13549,844189,1078,386,859202,41,1464,298,0.0,52.0,1412.0,22524.0,0.0,0.0,1.0,22523.0,1807748.0,0.0,6871.0,0.0,1800877.0,406450.0,0.0,52198.0,0.0,354252.0,33413.0,61.0,0.0,22671.0,10681.0,3404707.0,6.0,318274.0,2311.0,3084116.0,5674842.0
2021-10-12,13550,844538,947,310,859345,143,1257,349,0.0,0.0,1257.0,22524.0,0.0,0.0,1.0,22523.0,1807838.0,0.0,6957.0,0.0,1800881.0,410773.0,0.0,56520.0,0.0,354253.0,33415.0,62.0,0.0,22672.0,10681.0,3431588.0,9.0,344992.0,2311.0,3084276.0,5706138.0
2021-10-13,13550,844742,972,359,859623,278,1331,204,0.0,0.0,1331.0,22524.0,0.0,0.0,1.0,22523.0,1808256.0,0.0,7245.0,0.0,1801011.0,416403.0,0.0,61800.0,0.0,354603.0,33420.0,64.0,0.0,22675.0,10681.0,3467183.0,12.0,379456.0,2311.0,3085404.0,5747786.0
2021-10-14,13550,844839,978,369,859736,113,1347,97,0.0,0.0,1347.0,22526.0,0.0,0.0,1.0,22525.0,1809367.0,0.0,7592.0,0.0,1801775.0,423082.0,0.0,66173.0,0.0,356909.0,33428.0,69.0,0.0,22677.0,10682.0,3501224.0,11.0,407366.0,2311.0,3091536.0,5789627.0
2021-10-15,13550,844901,1030,379,859860,124,1409,62,0.0,0.0,1409.0,22526.0,0.0,0.0,1.0,22525.0,1810385.0,0.0,7689.0,0.0,1802696.0,428338.0,0.0,67047.0,0.0,361291.0,33437.0,71.0,0.0,22679.0,10687.0,3535649.0,10.0,409696.0,2311.0,3123632.0,5830335.0
2021-10-16,13551,845121,992,350,860014,154,1342,220,0.0,0.0,1342.0,22526.0,0.0,0.0,1.0,22525.0,1811639.0,0.0,8660.0,0.0,1802979.0,434677.0,0.0,66797.0,0.0,367880.0,33447.0,73.0,0.0,22681.0,10693.0,3571283.0,13.0,415006.0,2311.0,3153953.0,5873572.0
2021-10-17,13551,845248,998,348,860145,131,1346,127,0.0,0.0,1346.0,22526.0,0.0,0.0,1.0,22525.0,1813050.0,0.0,9963.0,0.0,1803087.0,442447.0,0.0,70337.0,0.0,372110.0,33451.0,76.0,0.0,22682.0,10693.0,3607819.0,15.0,422918.0,2311.0,3182575.0,5919293.0
2021-10-18,13552,845386,984,330,860252,107,1314,138,0.0,0.0,1314.0,22526.0,0.0,0.0,1.0,22525.0,1813712.0,0.0,9642.0,0.0,1804070.0,448607.0,0.0,69300.0,0.0,379307.0,33451.0,74.0,0.0,22682.0,10695.0,3635997.0,16.0,405379.0,2311.0,3228291.0,5954293.0
2021-10-19,13552,845508,967,331,860358,106,1298,122,0.0,0.0,1298.0,22526.0,0.0,0.0,1.0,22525.0,1814657.0,0.0,9755.0,0.0,1804902.0,453189.0,0.0,67533.0,0.0,385656.0,33453.0,71.0,0.0,22682.0,10700.0,3660595.0,14.0,391640.0,2311.0,3266630.0,5984420.0
2021-10-20,13552,845650,947,312,860461,103,1259,142,0.0,0.0,1259.0,22526.0,0.0,0.0,1.0,22525.0,1815107.0,0.0,8933.0,0.0,1806174.0,458125.0,0.0,66088.0,0.0,392037.0,33461.0,78.0,0.0,22683.0,10700.0,3689213.0,18.0,381535.0,2311.0,3305349.0,6018432.0
2021-10-21,13553,845763,934,300,860550,89,1234,113,0.0,0.0,1234.0,22526.0,0.0,0.0,1.0,22525.0,1815940.0,0.0,8560.0,0.0,1807380.0,464385.0,0.0,66243.0,0.0,398142.0,33463.0,73.0,0.0,22685.0,10705.0,3720463.0,18.0,374684.0,2311.0,3343450.0,6056777.0
2021-10-22,13553,845884,895,301,860633,83,1196,121,0.0,0.0,1196.0,22526.0,0.0,0.0,1.0,22525.0,1817021.0,0.0,8549.0,0.0,1808472.0,471274.0,0.0,67013.0,0.0,404261.0,33470.0,43.0,0.0,22686.0,10741.0,3745069.0,18.0,359005.0,2311.0,3383735.0,6089360.0
2021-10-23,13555,846056,846,292,860749,116,1138,172,0.0,0.0,1138.0,22526.0,0.0,0.0,1.0,22525.0,1817757.0,0.0,9030.0,0.0,1808727.0,477474.0,0.0,67994.0,0.0,409480.0,33474.0,41.0,0.0,22687.0,10746.0,3773607.0,15.0,360025.0,2311.0,3411256.0,6124838.0
2021-10-24,13556,846185,852,287,860880,131,1139,129,0.0,0.0,1139.0,22526.0,0.0,0.0,1.0,22525.0,1818760.0,0.0,9974.0,0.0,1808786.0,484241.0,0.0,69532.0,0.0,414709.0,33479.0,45.0,0.0,22687.0,10747.0,3802037.0,15.0,362722.0,2311.0,3436989.0,6161043.0
2021-10-25,13557,846352,774,279,860962,82,1053,167,0.0,0.0,1053.0,22526.0,0.0,0.0,1.0,22525.0,1819825.0,0.0,9888.0,0.0,1809937.0,491960.0,0.0,71792.0,0.0,420168.0,33483.0,44.0,0.0,22688.0,10751.0,3826218.0,14.0,347598.0,2311.0,3476295.0,6194012.0
2021-10-26,13558,846525,660,256,860999,37,916,173,0.0,0.0,916.0,22526.0,0.0,0.0,1.0,22525.0,1820707.0,0.0,9788.0,0.0,1810919.0,498406.0,0.0,71533.0,0.0,426873.0,33483.0,41.0,0.0,22688.0,10754.0,3849052.0,14.0,338556.0,2311.0,3508171.0,6224174.0
2021-10-27,13559,846667,618,260,861104,105,878,142,0.0,0.0,878.0,22526.0,0.0,0.0,1.0,22525.0,1821044.0,0.0,8412.0,0.0,1812632.0,505129.0,0.0,72542.0,0.0,432587.0,33494.0,42.0,0.0,22694.0,10758.0,3873860.0,12.0,326904.0,2311.0,3544633.0,6256053.0
2021-10-28,13560,846749,670,256,861235,131,926,82,0.0,0.0,926.0,22527.0,0.0,0.0,1.0,22526.0,1821629.0,0.0,8059.0,0.0,1813570.0,512529.0,0.0,71971.0,0.0,440558.0,33503.0,41.0,0.0,22696.0,10766.0,3899592.0,9.0,317524.0,2311.0,3579748.0,6289780.0
2021-10-29,13560,846799,713,259,861331,96,972,50,0.0,0.0,972.0,22527.0,0.0,0.0,1.0,22526.0,1822828.0,0.0,7757.0,0.0,1815071.0,520623.0,0.0,74052.0,0.0,446571.0,33511.0,44.0,0.0,22698.0,10769.0,3927690.0,12.0,307264.0,2311.0,3618103.0,6327179.0
2021-10-30,13561,846942,660,264,861427,96,924,143,0.0,0.0,924.0,22527.0,0.0,0.0,1.0,22526.0,1823718.0,0.0,884.0,0.0,1822834.0,531439.0,0.0,10815.0,0.0,520624.0,33519.0,8.0,0.0,22698.0,10813.0,3958347.0,0.0,30474.0,2311.0,3925562.0,6369550.0
2021-10-31,13562,847021,686,271,861540,113,957,79,0.0,0.0,957.0,22528.0,0.0,0.0,1.0,22527.0,1824680.0,0.0,1844.0,0.0,1822836.0,543044.0,0.0,22415.0,0.0,520629.0,33528.0,16.0,0.0,22699.0,10813.0,3997197.0,49.0,68736.0,2311.0,3926101.0,6420977.0
2021-11-01,13562,847066,722,273,861623,83,995,45,0.0,0.0,995.0,22528.0,0.0,0.0,1.0,22527.0,1827182.0,0.0,4346.0,0.0,1822836.0,553703.0,0.0,33067.0,0.0,520636.0,33533.0,19.0,0.0,22701.0,10813.0,4025067.0,50.0,96283.0,2311.0,3926423.0,6462013.0
2021-11-02,13562,847201,671,266,861700,77,937,135,0.0,0.0,937.0,22528.0,0.0,0.0,1.0,22527.0,1827551.0,0.0,4714.0,0.0,1822837.0,562594.0,0.0,41912.0,0.0,520682.0,33533.0,19.0,0.0,22701.0,10813.0,4053328.0,50.0,124526.0,2311.0,3926441.0,6499534.0
2021-11-03,13563,847353,658,258,861832,132,916,152,0.0,0.0,916.0,22529.0,0.0,0.0,1.0,22528.0,1827938.0,0.0,5076.0,0.0,1822862.0,572058.0,0.0,51347.0,0.0,520711.0,33542.0,25.0,0.0,22703.0,10814.0,4090982.0,47.0,161788.0,2311.0,3926836.0,6547049.0
2021-11-04,13564,847403,718,258,861943,111,976,50,0.0,0.0,976.0,22529.0,0.0,0.0,1.0,22528.0,1828792.0,0.0,5875.0,0.0,1822917.0,582248.0,0.0,61514.0,0.0,520734.0,33547.0,29.0,0.0,22704.0,10814.0,4126981.0,40.0,197517.0,2311.0,3927113.0,6594097.0
2021-11-05,13565,847438,802,256,862061,118,1058,35,0.0,0.0,1058.0,22529.0,0.0,0.0,1.0,22528.0,1829398.0,0.0,6452.0,0.0,1822946.0,590217.0,0.0,69481.0,0.0,520736.0,33568.0,36.0,0.0,22704.0,10828.0,4166092.0,43.0,236208.0,2311.0,3927530.0,6641804.0
2021-11-06,13566,847685,648,231,862130,69,879,247,0.0,0.0,879.0,22530.0,0.0,0.0,1.0,22529.0,1830265.0,0.0,7315.0,0.0,1822950.0,596666.0,0.0,75728.0,0.0,520938.0,33574.0,42.0,0.0,22704.0,10828.0,4205421.0,51.0,275084.0,2311.0,3927975.0,6688456.0
2021-11-07,13566,847808,653,220,862247,117,873,123,0.0,0.0,873.0,22530.0,0.0,0.0,1.0,22529.0,1830677.0,0.0,7718.0,0.0,1822959.0,603287.0,0.0,82238.0,0.0,521049.0,33595.0,45.0,0.0,22705.0,10845.0,4243058.0,54.0,312029.0,2311.0,3928664.0,6733147.0
2021-11-08,13566,847885,627,198,862276,29,825,77,0.0,0.0,825.0,22530.0,0.0,0.0,1.0,22529.0,1831293.0,0.0,8322.0,0.0,1822971.0,608224.0,0.0,87104.0,0.0,521120.0,33598.0,47.0,0.0,22706.0,10845.0,4274800.0,40.0,343209.0,2311.0,3929240.0,6770445.0
2021-11-09,13566,848034,577,193,862370,94,770,149,0.0,0.0,770.0,22530.0,0.0,0.0,1.0,22529.0,1831293.0,0.0,8097.0,0.0,1823196.0,615503.0,0.0,93430.0,0.0,522073.0,33599.0,47.0,0.0,22707.0,10845.0,4305696.0,19.0,372468.0,2311.0,3930898.0,6808621.0
2021-11-10,13566,848093,608,198,862465,95,806,59,0.0,0.0,806.0,22530.0,0.0,0.0,1.0,22529.0,1831474.0,0.0,6994.0,0.0,1824480.0,617846.0,0.0,91458.0,0.0,526388.0,33621.0,54.0,0.0,22708.0,10859.0,4336477.0,10.0,393393.0,2311.0,3940763.0,6841948.0
2021-11-11,13567,848137,660,208,862572,107,868,44,0.0,0.0,868.0,22535.0,0.0,0.0,1.0,22534.0,1831790.0,0.0,6009.0,0.0,1825781.0,624895.0,0.0,86665.0,0.0,538230.0,33626.0,49.0,0.0,22708.0,10869.0,4374508.0,11.0,401191.0,2311.0,3970995.0,6887354.0
2021-11-12,13567,848311,578,187,862643,71,765,174,0.0,0.0,765.0,22535.0,0.0,0.0,1.0,22534.0,1833229.0,0.0,5407.0,0.0,1827822.0,628553.0,0.0,78962.0,0.0,549591.0,33653.0,43.0,0.0,22708.0,10902.0,4415393.0,7.0,404317.0,2311.0,4008758.0,6933363.0
2021-11-13,13567,848419,534,177,862697,54,711,108,0.0,0.0,711.0,22535.0,0.0,0.0,1.0,22534.0,1833576.0,0.0,5002.0,0.0,1828574.0,633895.0,0.0,74131.0,0.0,559764.0,33690.0,45.0,0.0,22708.0,10937.0,4452557.0,8.0,416181.0,2311.0,4034057.0,6976253.0
2021-11-14,13568,848527,514,180,862789,92,694,108,0.0,0.0,694.0,22535.0,0.0,0.0,1.0,22534.0,1834547.0,0.0,5604.0,0.0,1828943.0,636852.0,0.0,67737.0,0.0,569115.0,33700.0,47.0,0.0,22708.0,10945.0,4494315.0,9.0,429164.0,2311.0,4062831.0,7021949.0
2021-11-15,13569,848604,477,175,862825,36,652,77,0.0,0.0,652.0,22535.0,0.0,0.0,1.0,22534.0,1834693.0,0.0,5216.0,0.0,1829477.0,643329.0,0.0,61863.0,0.0,581466.0,33707.0,44.0,0.0,22709.0,10954.0,4525931.0,9.0,418637.0,2311.0,4104974.0,7060195.0
2021-11-16,13569,848710,447,178,862904,79,625,106,0.0,0.0,625.0,22535.0,0.0,0.0,1.0,22534.0,1835210.0,0.0,4942.0,0.0,1830268.0,644805.0,0.0,55762.0,0.0,589043.0,33707.0,40.0,0.0,22709.0,10958.0,4556364.0,8.0,414293.0,2311.0,4139752.0,7092621.0
2021-11-17,13570,848871,397,196,863034,130,593,161,0.0,0.0,593.0,22535.0,0.0,0.0,1.0,22534.0,1835367.0,0.0,4371.0,0.0,1830996.0,650576.0,0.0,54224.0,0.0,596352.0,33713.0,37.0,0.0,22709.0,10967.0,4592693.0,9.0,411878.0,2311.0,4178495.0,7134884.0
2021-11-18,13571,849007,344,212,863134,100,556,136,0.0,0.0,556.0,22535.0,0.0,0.0,1.0,22534.0,1835664.0,0.0,3727.0,0.0,1831937.0,653955.0,0.0,52112.0,0.0,601843.0,33714.0,32.0,0.0,22709.0,10973.0,4628666.0,9.0,409480.0,2311.0,4216866.0,7174534.0
2021-11-19,13573,849111,348,199,863231,97,547,104,0.0,0.0,547.0,22546.0,0.0,0.0,1.0,22545.0,1835711.0,0.0,3367.0,0.0,1832344.0,660315.0,0.0,52569.0,0.0,607746.0,33718.0,33.0,0.0,22709.0,10976.0,4665689.0,10.0,409975.0,2311.0,4253393.0,7217979.0
2021-11-20,13574,849265,297,209,863345,114,506,154,0.0,0.0,506.0,22555.0,0.0,0.0,1.0,22554.0,1836318.0,0.0,3364.0,0.0,1832954.0,663046.0,0.0,52706.0,0.0,610340.0,33722.0,34.0,0.0,22710.0,10978.0,4705299.0,11.0,420141.0,2311.0,4282836.0,7260940.0
2021-11-21,13574,849386,296,200,863456,111,496,121,9.0,3.0,484.0,22555.0,0.0,0.0,1.0,22554.0,1836444.0,0.0,3418.0,0.0,1833026.0,668704.0,0.0,53761.0,0.0,614943.0,33725.0,36.0,0.0,22711.0,10978.0,4742653.0,12.0,430273.0,2311.0,4310057.0,7304081.0
2021-11-22,13574,849448,278,182,863482,26,460,62,9.0,3.0,448.0,22555.0,0.0,0.0,1.0,22554.0,1837074.0,0.0,3181.0,0.0,1833893.0,670833.0,0.0,51190.0,0.0,619643.0,33731.0,34.0,0.0,22711.0,10986.0,4772648.0,13.0,423521.0,2311.0,4346803.0,7336841.0
2021-11-23,13574,849491,303,183,863551,69,486,43,9.0,3.0,474.0,22555.0,0.0,0.0,1.0,22554.0,1837144.0,0.0,2596.0,0.0,1834548.0,675292.0,0.0,49869.0,0.0,625423.0,33732.0,31.0,0.0,22712.0,10989.0,4799858.0,13.0,413248.0,2311.0,4384286.0,7368581.0
2021-11-24,13575,849596,294,168,863633,82,462,105,0.0,0.0,462.0,22555.0,0.0,0.0,1.0,22554.0,1837337.0,0.0,2427.0,0.0,1834910.0,678805.0,0.0,49229.0,0.0,629576.0,33733.0,29.0,0.0,22712.0,10992.0,4833159.0,13.0,405711.0,2311.0,4425124.0,7405589.0
2021-11-25,13576,849638,274,199,863687,54,473,42,19.0,23.0,431.0,22555.0,0.0,0.0,1.0,22554.0,1837454.0,0.0,2370.0,0.0,1835084.0,684615.0,0.0,50339.0,0.0,634276.0,33736.0,28.0,0.0,22712.0,10996.0,4868915.0,12.0,403589.0,2311.0,4463003.0,7447275.0
2021-11-26,13576,849693,292,196,863757,70,488,55,22.0,19.0,447.0,22555.0,0.0,0.0,1.0,22554.0,1837880.0,0.0,2337.0,0.0,1835543.0,687348.0,0.0,49304.0,0.0,638044.0,33738.0,27.0,0.0,22713.0,10998.0,4908608.0,11.0,405601.0,2311.0,4500685.0,7490129.0
2021-11-27,13576,849779,252,204,863811,54,456,86,19.0,22.0,415.0,22555.0,0.0,0.0,1.0,22554.0,1838649.0,0.0,2904.0,0.0,1835745.0,691408.0,0.0,48023.0,0.0,643385.0,33742.0,28.0,0.0,22713.0,11001.0,4943210.0,14.0,408656.0,2311.0,4532229.0,7529564.0
2021-11-28,13576,849831,272,183,863862,51,455,52,18.0,16.0,421.0,22555.0,0.0,0.0,1.0,22554.0,1840316.0,0.0,4423.0,0.0,1835893.0,693381.0,0.0,46894.0,0.0,646487.0,33744.0,30.0,0.0,22713.0,11001.0,4979600.0,13.0,416570.0,2311.0,4560706.0,7569596.0
2021-11-29,13576,849902,255,170,863903,41,425,71,16.0,11.0,398.0,22555.0,0.0,0.0,1.0,22554.0,1840554.0,0.0,4406.0,0.0,1836148.0,694829.0,0.0,43127.0,0.0,651702.0,33744.0,26.0,0.0,22713.0,11005.0,5008701.0,13.0,407406.0,2311.0,4598971.0,7600383.0
2021-11-30,13576,849929,264,178,863947,44,442,27,16.0,9.0,417.0,22555.0,0.0,0.0,1.0,22554.0,1840573.0,0.0,4075.0,0.0,1836498.0,699145.0,0.0,43025.0,0.0,656120.0,33745.0,25.0,0.0,22714.0,11006.0,5036708.0,12.0,399442.0,2311.0,4634943.0,7632726.0
2021-12-01,13576,849979,282,180,864017,70,462,50,0.0,1.0,461.0,22555.0,0.0,0.0,1.0,22554.0,1840778.0,0.0,3772.0,0.0,1837006.0,704458.0,0.0,43636.0,0.0,660822.0,33759.0,24.0,0.0,22714.0,11021.0,5068869.0,10.0,392883.0,2311.0,4673665.0,7670419.0
2021-12-02,13576,850046,248,175,864045,28,423,67,0.0,0.0,423.0,22556.0,0.0,0.0,1.0,22555.0,1840864.0,0.0,3360.0,0.0,1837504.0,707949.0,0.0,43027.0,0.0,664922.0,33761.0,22.0,0.0,22715.0,11024.0,5104016.0,14.0,389573.0,2311.0,4712118.0,7709146.0
2021-12-03,13577,850114,229,167,864087,42,396,68,0.0,0.0,396.0,22556.0,0.0,0.0,1.0,22555.0,1841332.0,0.0,3634.0,0.0,1837698.0,710064.0,0.0,40852.0,0.0,669212.0,33765.0,24.0,0.0,22715.0,11026.0,5138937.0,17.0,385411.0,2311.0,4751198.0,7746654.0
2021-12-04,13578,850175,209,173,864135,48,382,61,10.0,5.0,367.0,22556.0,0.0,0.0,1.0,22555.0,1841350.0,0.0,3603.0,0.0,1837747.0,714926.0,0.0,42240.0,0.0,672686.0,33768.0,22.0,0.0,22715.0,11031.0,5171199.0,20.0,392143.0,2311.0,4776725.0,7783799.0
2021-12-05,13579,850228,210,161,864178,43,371,53,8.0,11.0,352.0,22556.0,0.0,0.0,1.0,22555.0,1844071.0,0.0,6295.0,0.0,1837776.0,722377.0,0.0,45643.0,0.0,676734.0,33771.0,23.0,0.0,22717.0,11031.0,5210873.0,21.0,405619.0,2311.0,4802922.0,7833648.0
2021-12-06,13581,850281,181,149,864192,14,330,53,9.0,21.0,300.0,22556.0,0.0,0.0,1.0,22555.0,1844383.0,0.0,6372.0,0.0,1838011.0,723049.0,0.0,43052.0,0.0,679997.0,33771.0,22.0,0.0,22717.0,11032.0,5235987.0,20.0,394088.0,2311.0,4839568.0,7859746.0
2021-12-07,13582,850319,171,151,864223,31,322,38,16.0,26.0,280.0,22556.0,0.0,0.0,1.0,22555.0,1844424.0,0.0,6117.0,0.0,1838307.0,724718.0,0.0,40305.0,0.0,684413.0,33772.0,19.0,0.0,22718.0,11035.0,5261566.0,20.0,385913.0,2311.0,4873322.0,7887036.0
2021-12-08,13583,850364,170,147,864264,41,317,45,32.0,17.0,268.0,22556.0,0.0,0.0,1.0,22555.0,1844787.0,0.0,5556.0,0.0,1839231.0,727891.0,0.0,40298.0,0.0,687593.0,33776.0,20.0,0.0,22720.0,11036.0,5292563.0,23.0,378820.0,2311.0,4911409.0,7921573.0
2021-12-09,13583,850439,153,125,864300,36,278,75,21.0,38.0,219.0,22556.0,0.0,0.0,1.0,22555.0,1846989.0,0.0,6646.0,0.0,1840343.0,732214.0,0.0,40844.0,0.0,691370.0,33779.0,18.0,0.0,22720.0,11041.0,5325693.0,18.0,377169.0,2311.0,4946195.0,7961231.0
2021-12-10,13583,850475,144,124,864326,26,268,36,42.0,31.0,195.0,22556.0,0.0,0.0,1.0,22555.0,1847533.0,0.0,6677.0,0.0,1840856.0,737969.0,0.0,43629.0,0.0,694340.0,33782.0,20.0,0.0,22720.0,11042.0,5359227.0,18.0,372283.0,2311.0,4984615.0,8001067.0
2021-12-11,13583,850517,132,126,864358,32,258,42,33.0,29.0,196.0,22556.0,0.0,0.0,1.0,22555.0,1848068.0,0.0,7176.0,0.0,1840892.0,742967.0,0.0,45360.0,0.0,697607.0,33785.0,22.0,0.0,22721.0,11042.0,5393775.0,18.0,379192.0,2311.0,5012254.0,8041151.0
2021-12-12,13583,850557,128,122,864390,32,250,40,27.0,21.0,202.0,22556.0,0.0,0.0,1.0,22555.0,1849858.0,0.0,8941.0,0.0,1840917.0,745804.0,0.0,45828.0,0.0,699976.0,33787.0,23.0,0.0,22722.0,11042.0,5432787.0,18.0,391548.0,2311.0,5038910.0,8084792.0
2021-12-13,13583,850595,111,117,864406,16,228,38,30.0,28.0,170.0,22556.0,0.0,0.0,1.0,22555.0,1850088.0,0.0,9151.0,0.0,1840937.0,747686.0,0.0,42240.0,0.0,705446.0,33788.0,20.0,0.0,22723.0,11045.0,5461437.0,16.0,385367.0,2311.0,5073743.0,8115555.0
2021-12-14,13583,850621,103,119,864426,20,222,26,27.0,75.0,120.0,22556.0,0.0,0.0,1.0,22555.0,1850108.0,0.0,8894.0,0.0,1841214.0,752972.0,0.0,43910.0,0.0,709062.0,33793.0,24.0,0.0,22723.0,11046.0,5489982.0,13.0,380073.0,2311.0,5107585.0,8149411.0
2021-12-15,13583,850649,104,113,864449,23,217,28,25.0,79.0,113.0,22556.0,0.0,0.0,1.0,22555.0,1850219.0,0.0,8603.0,0.0,1841616.0,756798.0,0.0,43338.0,0.0,713460.0,33794.0,21.0,0.0,22723.0,11050.0,5519294.0,14.0,375127.0,2311.0,5141842.0,8182661.0
2021-12-16,13583,850685,108,113,864489,40,221,36,26.0,70.0,125.0,22556.0,0.0,0.0,1.0,22555.0,1850311.0,0.0,7585.0,0.0,1842726.0,759194.0,0.0,42514.0,0.0,716680.0,33797.0,21.0,0.0,22723.0,11053.0,5550908.0,15.0,374767.0,2311.0,5173815.0,8216766.0
2021-12-17,13583,850719,118,107,864527,38,225,34,28.0,66.0,131.0,22556.0,0.0,0.0,1.0,22555.0,1850333.0,0.0,6252.0,0.0,1844081.0,763996.0,0.0,43487.0,0.0,720509.0,33800.0,22.0,0.0,22723.0,11055.0,5584171.0,16.0,372618.0,2311.0,5209226.0,8254856.0
2021-12-18,13583,850751,136,131,864601,74,267,32,62.0,24.0,181.0,22556.0,0.0,0.0,1.0,22555.0,1852383.0,0.0,7835.0,0.0,1844548.0,768538.0,0.0,45087.0,0.0,723451.0,33801.0,23.0,0.0,22723.0,11055.0,5619356.0,16.0,380324.0,2311.0,5236705.0,8296634.0
2021-12-19,13583,850797,140,124,864644,43,264,46,39.0,21.0,204.0,22556.0,0.0,0.0,1.0,22555.0,1854117.0,0.0,9437.0,0.0,1844680.0,771122.0,0.0,43641.0,0.0,727481.0,33803.0,25.0,0.0,22723.0,11055.0,5658080.0,16.0,393224.0,2311.0,5262529.0,8339678.0
2021-12-20,13584,850817,150,131,864682,38,281,20,19.0,38.0,224.0,22556.0,0.0,0.0,1.0,22555.0,1854679.0,0.0,8374.0,0.0,1846305.0,776665.0,0.0,45667.0,0.0,730998.0,33806.0,26.0,0.0,22723.0,11057.0,5689271.0,14.0,390500.0,2311.0,5296446.0,8376977.0
2021-12-21,13584,850837,160,156,864737,55,316,20,33.0,50.0,233.0,22556.0,0.0,0.0,1.0,22555.0,1854970.0,0.0,7523.0,0.0,1847447.0,780757.0,0.0,45457.0,0.0,735300.0,33806.0,23.0,0.0,22723.0,11060.0,5709395.0,14.0,378537.0,2311.0,5328533.0,8401484.0
2021-12-22,13584,850858,176,162,864780,43,338,21,68.0,36.0,234.0,22556.0,0.0,0.0,1.0,22555.0,1855377.0,0.0,6712.0,0.0,1848665.0,784539.0,0.0,45148.0,0.0,739391.0,33808.0,23.0,0.0,22723.0,11062.0,5741727.0,17.0,375680.0,2311.0,5363719.0,8438007.0
2021-12-23,13584,850910,157,145,864796,16,302,52,50.0,32.0,220.0,22556.0,0.0,0.0,1.0,22555.0,1855873.0,0.0,6148.0,0.0,1849725.0,789001.0,0.0,44258.0,0.0,744743.0,33813.0,26.0,0.0,22723.0,11064.0,5772115.0,15.0,371582.0,2311.0,5398207.0,8473358.0
2021-12-24,13584,850939,168,174,864865,69,342,29,78.0,35.0,229.0,22556.0,0.0,0.0,1.0,22555.0,1858015.0,0.0,7810.0,0.0,1850205.0,792136.0,0.0,44686.0,0.0,747450.0,33815.0,27.0,0.0,22723.0,11065.0,5805794.0,14.0,366499.0,2311.0,5436970.0,8512316.0
2021-12-25,13584,850984,170,207,864945,80,377,45,28.0,71.0,278.0,22556.0,0.0,0.0,1.0,22555.0,1858085.0,0.0,7862.0,0.0,1850223.0,796491.0,0.0,44677.0,0.0,751814.0,33817.0,26.0,0.0,22723.0,11068.0,5837136.0,12.0,370251.0,2311.0,5464562.0,8548085.0
2021-12-26,13584,851008,176,224,864992,47,400,24,28.0,63.0,309.0,22556.0,0.0,0.0,1.0,22555.0,1858384.0,0.0,8143.0,0.0,1850241.0,800404.0,0.0,46285.0,0.0,754119.0,33818.0,24.0,0.0,22724.0,11070.0,5865589.0,12.0,371956.0,2311.0,5491310.0,8580751.0
2021-12-27,13584,851096,171,183,865034,42,354,88,22.0,24.0,308.0,22556.0,0.0,0.0,1.0,22555.0,1858515.0,0.0,7928.0,0.0,1850587.0,803849.0,0.0,44539.0,0.0,759310.0,33820.0,25.0,0.0,22724.0,11071.0,5887021.0,9.0,361980.0,2311.0,5522721.0,8605761.0
