Tanggal,Jumlah Orang di Test,Orang Positif Harian,Orang Negatif Harian,Positivity Rate Kasus Baru Harian,Total Spesimen di Test,Positif,Negatif,Positivity Rate Spesimen Harian,TV Nakes,V1 Nakes,V2 Nakes,P1 Nakes,P2 Nakes,TV Lansia,V1 Lansia,V2 Lansia,P1 Lansia,P2 Lansia,TV MU,V1 MU,V2 MU,P1 MU,P2 MU,TV DKI Total,V1 DKI Total,V2 DKI Total,P1 DKI Total,P2 DKI total,V1H,V2H,TV usia_atas,V1 usia_atas,V2 usia_atas,P1 usia_atas,P2 usia_atas,TV usia_tengah,V1 usia_tengah,V2 usia_tengah,P1 usia_tengah,P2 usia_tengah,TV usia_muda,V1 usia_muda,V2 usia_muda,P1 usia_muda,P2 usia_muda,PVJ D1,PVJ D2,VGR V1,VGR V2,V3 Nakes,V3 MU,V3 Lansia,V4 Nakes ,V4 MU,V4 Lansia
2021-05-05,11480,905,10575,0.079,16710,2208,14502,0.132,112301.0,128537.0,112434.0,114.50%,100.10%,911631.0,579595.0,470116.0,63.58%,51.57%,1976757.0,1319068.0,756711.0,66.70%,38.30%,3000689.0,2027200.0,1339261.0,67.60%,44.60%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-06,10752,783,9969,0.073,17747,2114,15633,0.11900000000000001,112301.0,128715.0,112784.0,114.60%,100.40%,911631.0,581010.0,475633.0,63.73%,52.17%,1976757.0,1355054.0,778273.0,68.50%,39.40%,3000689.0,2064779.0,1366690.0,68.80%,45.50%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-07,9612,732,8880,0.076,15473,2196,13277,0.142,112301.0,128893.0,113107.0,114.80%,100.70%,911631.0,581932.0,482803.0,63.83%,52.96%,1976757.0,1388224.0,799276.0,70.20%,40.40%,3000689.0,2099049.0,1395186.0,70.00%,46.50%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-08,8206,809,7397,0.099,13267,1968,11299,0.14800000000000002,112301.0,128918.0,113180.0,114.80%,100.80%,911631.0,582375.0,484444.0,63.88%,53.14%,1976757.0,1405753.0,808129.0,71.10%,40.90%,3000689.0,2117046.0,1405753.0,70.60%,46.80%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-09,6910,694,6216,0.1,9872,2004,7868,0.203,112301.0,128923.0,113187.0,114.80%,100.80%,911631.0,582505.0,485431.0,63.90%,53.25%,1976757.0,1415570.0,816952.0,71.60%,41.30%,3000689.0,2126998.0,1415570.0,70.90%,47.20%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-10,6139,406,5733,0.066,9997,1711,8286,0.171,112301.0,129109.0,113552.0,115.00%,101.10%,911631.0,583358.0,496586.0,63.99%,54.47%,1976757.0,1446273.0,835742.0,73.20%,42.30%,3000689.0,2158740.0,1445880.0,71.90%,48.20%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-11,8182,656,7526,0.08,11689,1640,10049,0.14,112301.0,129269.0,113898.0,115.10%,101.40%,911631.0,583948.0,499734.0,64.06%,54.82%,1976757.0,1470603.0,848188.0,74.40%,42.90%,3000689.0,2183820.0,1461820.0,72.80%,48.70%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-12,8229,785,7444,0.095,11757,1730,10027,0.147,112301.0,129295.0,113947.0,115.10%,101.50%,911631.0,584003.0,500318.0,64.06%,54.88%,1976757.0,1474854.0,855317.0,74.60%,43.30%,3000689.0,2188152.0,1469582.0,72.90%,49.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-13,4590,632,3958,0.138,6121,923,5198,0.151,112301.0,129295.0,113948.0,115.10%,101.50%,911631.0,584004.0,500337.0,64.06%,54.88%,1976757.0,1475068.0,855498.0,74.60%,43.30%,3000689.0,2188367.0,1469783.0,72.90%,49.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-14,4032,227,3805,0.055999999999999994,6056,912,5144,0.151,112301.0,129295.0,113948.0,115.10%,101.50%,911631.0,584007.0,500353.0,64.06%,54.89%,1976757.0,1475317.0,855736.0,74.60%,43.30%,3000689.0,2188619.0,1470037.0,72.90%,49.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-15,3580,161,3419,0.045,6760,969,5791,0.14300000000000002,112301.0,129313.0,113974.0,115.10%,101.50%,911631.0,584099.0,501780.0,64.07%,55.04%,1976757.0,1477975.0,862142.0,74.80%,43.60%,3000689.0,2191387.0,1477896.0,73.00%,49.30%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-16,4361,421,3940,0.09699999999999999,6230,930,5300,0.149,112301.0,129318.0,113982.0,115.20%,101.50%,911631.0,584827.0,502660.0,64.15%,55.14%,1976757.0,1481782.0,867073.0,75.00%,43.90%,3000689.0,2195927.0,1483715.0,73.20%,49.40%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-17,4131,291,3840,0.07,11350,1400,9950,0.12300000000000001,112301.0,129401.0,114352.0,115.20%,101.80%,911631.0,585577.0,507155.0,64.23%,55.63%,1976757.0,1490559.0,888577.0,75.40%,45.00%,3000689.0,2205537.0,1510084.0,73.50%,50.30%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-18,4494,539,3955,0.12,10705,941,9764,0.08800000000000001,112301.0,129533.0,114701.0,115.30%,102.10%,911631.0,586347.0,510664.0,64.32%,56.02%,1976757.0,1507872.0,915320.0,76.30%,46.30%,3000689.0,2223752.0,1540685.0,74.10%,51.30%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-19,8307,895,7412,0.10800000000000001,10651,1895,8756,0.17800000000000002,112301.0,129714.0,115004.0,115.50%,102.40%,911631.0,587128.0,514002.0,64.40%,56.38%,1976757.0,1531144.0,937777.0,77.50%,47.40%,3000689.0,2247986.0,1566783.0,74.90%,52.20%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2021-05-20,8168,856,7312,0.105,10473,1646,8827,0.157,112301.0,129893.0,115301.0,115.70%,102.70%,911631.0,587816.0,517660.0,64.48%,56.78%,1976757.0,1557616.0,966272.0,78.80%,48.90%,3000689.0,2275325.0,1599233.0,75.80%,53.30%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1045.0,0.0,0,0.0,0,0,0.0,0
2021-05-21,14265,932,13333,0.065,20379,2184,18195,0.107,112301.0,130014.0,115625.0,115.80%,103.00%,911631.0,588442.0,520855.0,64.55%,57.13%,1976757.0,1584442.0,990835.0,80.20%,50.10%,3000689.0,2302898.0,1627315.0,76.70%,54.20%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,2411.0,0.0,0,0.0,0,0,0.0,0
2021-05-22,8669,867,7802,0.1,16501,1834,14667,0.111,112301.0,130055.0,115679.0,115.80%,103.00%,911631.0,588873.0,521910.0,64.60%,57.25%,1976757.0,1597118.0,1007097.0,80.80%,50.90%,3000689.0,2316046.0,1644686.0,77.20%,54.80%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,3289.0,0.0,0,0.0,0,0,0.0,0
2021-05-23,8361,819,7542,0.098,10895,974,9921,0.08900000000000001,112301.0,130055.0,115685.0,115.80%,103.00%,911631.0,589306.0,522510.0,64.64%,57.32%,1976757.0,1605233.0,1018653.0,81.20%,51.50%,3000689.0,2324594.0,1656848.0,77.50%,55.20%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4753.0,0.0,0,0.0,0,0,0.0,0
2021-05-24,9341,384,8957,0.040999999999999995,13737,1893,11844,0.138,112301.0,130064.0,115709.0,115.80%,103.00%,911631.0,589583.0,523390.0,64.67%,57.41%,1976757.0,1609867.0,1024668.0,81.40%,51.80%,3000689.0,2329514.0,1663767.0,77.60%,55.40%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,5129.0,0.0,0,0.0,0,0,0.0,0
2021-05-25,13768,617,13151,0.045,19669,2215,17454,0.113,112301.0,130238.0,116082.0,116.00%,103.40%,911631.0,590267.0,526945.0,64.75%,57.80%,1976757.0,1652727.0,1061588.0,83.60%,53.70%,3000689.0,2373232.0,1704615.0,79.10%,56.80%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,7222.0,0.0,0,0.0,0,0,0.0,0
2021-05-26,8524,940,7584,0.11,11620,1189,10431,0.102,112301.0,130312.0,116230.0,116.00%,103.50%,911631.0,591012.0,528669.0,64.83%,57.99%,1976757.0,1676765.0,1087265.0,84.80%,55.00%,3000689.0,2398089.0,1732164.0,79.90%,57.70%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,8274.0,0.0,0,0.0,0,0,0.0,0
2021-05-27,9599,693,8906,0.07200000000000001,13241,1595,11646,0.12,112301.0,130439.0,116619.0,116.20%,103.80%,911631.0,591661.0,531718.0,64.90%,58.33%,1976757.0,1707434.0,1121955.0,86.40%,56.80%,3000689.0,2429534.0,1770292.0,81.00%,59.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,11100.0,0.0,0,0.0,0,0,0.0,0
2021-05-28,13247,807,12440,0.061,18817,2425,16392,0.129,112301.0,133442.0,119578.0,118.80%,106.50%,911631.0,591661.0,531718.0,64.90%,58.33%,1976757.0,1707434.0,1121955.0,86.40%,56.80%,3000689.0,2432537.0,1773251.0,81.10%,59.10%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,12027.0,0.0,0,0.0,0,0,0.0,0
2021-05-29,10573,1064,9509,0.10099999999999999,15193,1890,13303,0.124,112301.0,133442.0,119578.0,118.80%,106.50%,911631.0,591661.0,531718.0,64.90%,58.33%,1976757.0,1707434.0,1121955.0,86.40%,56.80%,3000689.0,2432537.0,1773251.0,81.10%,59.10%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,12538.0,0.0,0,0.0,0,0,0.0,0
2021-05-30,7322,726,6596,0.099,11265,1157,10108,0.10300000000000001,112301.0,133466.0,119600.0,118.80%,106.50%,911631.0,591661.0,531718.0,64.90%,58.33%,1976757.0,1707434.0,1124013.0,86.40%,56.90%,3000689.0,2432561.0,1775331.0,81.10%,59.20%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,12673.0,0.0,0,0.0,0,0,0.0,0
2021-05-31,6847,519,6328,0.076,15974,2207,13767,0.138,112301.0,133466.0,119600.0,118.80%,106.50%,911631.0,591661.0,531718.0,64.90%,58.33%,1976757.0,1794667.0,1145836.0,90.80%,58.00%,3000689.0,2519794.0,1797154.0,84.00%,59.90%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,13965.0,0.0,0,0.0,0,0,0.0,0
2021-06-01,6917,601,6316,0.087,10325,1303,9022,0.126,112301.0,133593.0,119829.0,119.00%,106.70%,911631.0,591661.0,531832.0,64.90%,58.34%,1976757.0,1794667.0,1152681.0,90.80%,58.30%,3000689.0,2519921.0,1804342.0,84.00%,60.10%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,13968.0,0.0,0,0.0,0,0,0.0,0
2021-06-02,9849,714,9135,0.07200000000000001,14377,2204,12173,0.153,112301.0,133773.0,120240.0,119.10%,107.10%,911631.0,591661.0,532949.0,64.90%,58.46%,1976757.0,1794667.0,1176722.0,90.80%,59.50%,3000689.0,2520101.0,1829911.0,84.00%,61.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,16205.0,0.0,0,0.0,0,0,0.0,0
2021-06-03,14450,906,13544,0.063,20055,2966,17089,0.14800000000000002,112301.0,135712.0,120240.0,120.80%,107.10%,911631.0,593122.0,533954.0,65.06%,58.57%,1976757.0,1805312.0,1180307.0,91.30%,59.70%,3000689.0,2534146.0,1834501.0,84.50%,61.10%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,18116.0,0.0,0,0.0,0,0,0.0,0
2021-06-04,10605,1317,9288,0.124,14603,2062,12541,0.141,112301.0,135712.0,120490.0,120.80%,107.30%,911631.0,593332.0,534307.0,65.08%,58.61%,1976757.0,1846940.0,1186829.0,93.40%,60.00%,3000689.0,2575984.0,1841626.0,85.80%,61.40%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,21451.0,0.0,0,0.0,0,0,0.0,0
2021-06-05,7625,1019,6606,0.134,13465,2651,10814,0.19699999999999998,112301.0,135712.0,120490.0,120.80%,107.30%,911631.0,593332.0,534407.0,65.08%,58.62%,1976757.0,1854565.0,1186860.0,93.80%,60.00%,3000689.0,2583609.0,1841757.0,86.10%,61.40%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,22097.0,0.0,0,0.0,0,0,0.0,0
2021-06-06,6698,1197,5501,0.179,8921,1340,7581,0.15,112301.0,135728.0,120491.0,120.90%,107.30%,911631.0,593332.0,534410.0,65.08%,58.62%,1976757.0,1856406.0,1186874.0,93.90%,60.00%,3000689.0,2585466.0,1841775.0,86.20%,61.40%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,22097.0,0.0,0,0.0,0,0,0.0,0
2021-06-07,7237,755,6482,0.10400000000000001,12963,2629,10334,0.203,112301.0,135728.0,120568.0,120.90%,107.40%,911631.0,593442.0,534697.0,65.10%,58.65%,1976757.0,1878591.0,1190433.0,95.00%,60.20%,3000689.0,2607761.0,1845698.0,86.90%,61.50%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,22097.0,0.0,0,0.0,0,0,0.0,0
2021-06-08,11167,1376,9791,0.12300000000000001,15900,3553,12347,0.223,112301.0,135728.0,120568.0,120.90%,107.40%,911631.0,593442.0,535079.0,65.10%,58.69%,1976757.0,1951461.0,1197044.0,98.70%,60.60%,3000689.0,2680631.0,1845698.0,89.30%,61.50%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,32553.0,0.0,0,0.0,0,0,0.0,0
2021-06-09,12304,2096,10208,0.17,17241,3852,13389,0.223,112301.0,135728.0,120761.0,120.90%,107.50%,911631.0,593442.0,535079.0,65.10%,58.69%,1976757.0,1999271.0,1199225.0,101.10%,60.70%,3000689.0,2728441.0,1845698.0,90.90%,61.50%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,35612.0,0.0,0,0.0,0,0,0.0,0
2021-06-10,13142,2293,10849,0.174,17606,4176,13430,0.237,112301.0,135728.0,120833.0,120.90%,107.60%,911631.0,595046.0,535273.0,65.27%,58.72%,1976757.0,2059479.0,1202304.0,104.20%,60.80%,3000689.0,2790253.0,1858410.0,93.00%,61.90%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,37375.0,3077.0,0,0.0,0,0,0.0,0
2021-06-11,13443,2455,10988,0.183,17340,4560,12780,0.263,112301.0,135728.0,120932.0,120.90%,107.70%,911631.0,595046.0,535273.0,65.27%,58.72%,1976757.0,2141397.0,1205366.0,108.30%,61.00%,3000689.0,2872171.0,1861571.0,95.70%,62.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,37375.0,3077.0,0,0.0,0,0,0.0,0
2021-06-12,11800,2769,9031,0.235,16218,4455,11763,0.275,112301.0,135728.0,120935.0,120.90%,107.70%,911631.0,595046.0,535273.0,65.27%,58.72%,1976757.0,2150108.0,1205710.0,108.80%,61.00%,3000689.0,2880882.0,1861918.0,96.00%,62.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,38891.0,3561.0,0,0.0,0,0,0.0,0
2021-06-13,11671,2722,8949,0.233,10133,2384,7749,0.235,112301.0,135728.0,120935.0,120.90%,107.70%,911631.0,595046.0,535273.0,65.27%,58.72%,1976757.0,2150152.0,1205747.0,108.80%,61.00%,3000689.0,2880926.0,1861955.0,96.00%,62.10%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,41243.0,4851.0,0,0.0,0,0,0.0,0
2021-06-14,8970,1502,7468,0.16699999999999998,14135,4417,9718,0.312,112301.0,135728.0,120935.0,120.90%,107.70%,911631.0,595046.0,535273.0,65.27%,58.72%,1976757.0,2235051.0,1210934.0,113.10%,61.30%,3000689.0,2965825.0,1867142.0,98.80%,62.20%,84899.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,41675.0,5241.0,0,0.0,0,0,0.0,0
2021-06-15,15269,2376,12893,0.156,21531,7283,14248,0.33799999999999997,112301.0,135728.0,120935.0,120.90%,107.70%,911631.0,595046.0,535273.0,65.27%,58.72%,1976757.0,2310799.0,1215119.0,116.90%,61.50%,3000689.0,3041573.0,1871327.0,101.40%,62.40%,75748.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,42573.0,6093.0,0,0.0,0,0,0.0,0
2021-06-16,16499,4144,12355,0.251,24032,7730,16302,0.322,112301.0,135728.0,120935.0,120.90%,107.70%,911631.0,595046.0,535273.0,65.27%,58.72%,1976757.0,2400877.0,1218963.0,121.50%,61.70%,3000689.0,3131651.0,1875171.0,104.40%,62.50%,90078.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,42574.0,6094.0,0,0.0,0,0,0.0,0
2021-06-17,17368,4737,12631,0.273,24183,8222,15961,0.34,112301.0,135728.0,120935.0,120.90%,107.70%,911631.0,595046.0,535273.0,65.27%,58.72%,1976757.0,2400877.0,1218963.0,121.50%,61.70%,3000689.0,3131651.0,1875171.0,104.40%,62.50%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,44273.0,6902.0,0,0.0,0,0,0.0,0
2021-06-18,16797,4895,11902,0.29100000000000004,24029,8346,15683,0.34700000000000003,112301.0,135728.0,120935.0,120.90%,107.70%,911631.0,595046.0,535273.0,65.27%,58.72%,1976757.0,2508477.0,1224789.0,126.90%,62.00%,8815157.0,3239251.0,1880997.0,36.70%,21.30%,107600.0,5826.0,7903526.0,2644205.0,1345724.0,33.50%,17.00%,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,37.20%,5.70%,46121.0,8128.0,0,0.0,0,0,0.0,0
2021-06-19,16636,5582,11054,0.336,18093,7381,10712,0.408,112301.0,135728.0,120935.0,120.90%,107.70%,911631.0,595046.0,535273.0,65.27%,58.72%,1976757.0,2613480.0,1230115.0,132.20%,62.20%,8815157.0,3344254.0,1886323.0,37.90%,21.40%,105003.0,5326.0,7903526.0,2749208.0,1351050.0,34.80%,17.10%,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,23.20%,4.10%,48936.0,11200.0,0,0.0,0,0,0.0,0
2021-06-20,15424,5014,10410,0.325,15343,5018,10325,0.327,112301.0,135728.0,121377.0,120.90%,108.10%,911631.0,595654.0,535273.0,65.34%,58.72%,1976757.0,2653322.0,1230107.0,134.20%,62.20%,8815157.0,3384704.0,1886757.0,38.40%,21.40%,40450.0,434.0,7903526.0,2789050.0,1351484.0,35.30%,17.10%,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.50%,0.30%,51827.0,11313.0,0,0.0,0,0,0.0,0
2021-06-21,14462,3221,11241,0.223,21086,8291,12795,0.39299999999999996,112301.0,135728.0,121377.0,120.90%,108.10%,911631.0,595654.0,535273.0,65.34%,58.72%,1976757.0,2668463.0,1230605.0,135.00%,62.30%,8815157.0,3399845.0,1887255.0,38.60%,21.40%,15141.0,498.0,7903526.0,2804191.0,1351982.0,35.50%,17.10%,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,35.70%,8.90%,53397.0,11735.0,0,0.0,0,0,0.0,0
2021-06-22,19485,4693,14792,0.24100000000000002,28071,11787,16284,0.42,112301.0,135728.0,121377.0,120.90%,108.10%,911631.0,595654.0,535273.0,65.34%,58.72%,1976757.0,2781630.0,1235008.0,140.70%,62.50%,8815157.0,3513012.0,1891658.0,39.90%,21.50%,113167.0,4403.0,7903526.0,2917358.0,1356385.0,36.90%,17.20%,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,23.40%,2.80%,53398.0,11736.0,0,0.0,0,0,0.0,0
2021-06-23,20460,7505,12955,0.36700000000000005,26497,10898,15599,0.41100000000000003,112301.0,135728.0,121377.0,120.90%,108.10%,911631.0,595654.0,535273.0,65.34%,58.72%,1976757.0,2861777.0,1238158.0,144.80%,62.60%,8815157.0,3593159.0,1894808.0,40.80%,21.50%,80147.0,3150.0,7903526.0,2997505.0,1359535.0,37.90%,17.20%,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17.30%,1.70%,53399.0,11737.0,0,0.0,0,0,0.0,0
2021-06-24,20155,6934,13221,0.344,29196,12364,16832,0.423,112301.0,135728.0,121377.0,120.90%,108.10%,911631.0,595654.0,535273.0,65.34%,58.72%,1976757.0,3022069.0,1241917.0,152.90%,62.80%,8815157.0,3753451.0,1898567.0,42.60%,21.50%,160292.0,3759.0,7903526.0,3157797.0,1363294.0,40.00%,17.20%,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,24.30%,4.30%,64836.0,16062.0,0,0.0,0,0,0.0,0
2021-06-25,22911,9271,13640,0.405,31858,14904,16954,0.46799999999999997,112301.0,135728.0,121377.0,120.90%,108.10%,911631.0,595654.0,535273.0,65.34%,58.72%,1976757.0,3152714.0,1245683.0,159.50%,63.00%,8815157.0,3884096.0,1902333.0,44.10%,21.60%,130645.0,3766.0,7903526.0,3288442.0,1367060.0,41.60%,17.30%,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,16.20%,1.60%,64837.0,16063.0,0,0.0,0,0,0.0,0
2021-06-26,24704,9394,15310,0.38,28287,12832,15455,0.45399999999999996,112301.0,135728.0,121377.0,120.90%,108.10%,911631.0,595654.0,535273.0,65.34%,58.72%,1976757.0,3286874.0,1250631.0,166.30%,63.30%,8815157.0,4018256.0,1907281.0,45.60%,21.60%,134160.0,4948.0,7903526.0,3422602.0,1372008.0,43.30%,17.40%,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,53.40%,11.50%,72089.0,19991.0,0,0.0,0,0,0.0,0
2021-06-27,24295,8348,15947,0.344,25003,11005,13998,0.44,112301.0,135728.0,121377.0,120.90%,108.10%,911631.0,595654.0,535273.0,65.34%,58.72%,1976757.0,3346354.0,1254580.0,169.30%,63.50%,8815157.0,4077736.0,1911230.0,46.30%,21.70%,59480.0,3949.0,7903526.0,3482082.0,1375957.0,44.10%,17.40%,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,8.30%,3.60%,75756.0,23258.0,0,0.0,0,0,0.0,0
2021-06-28,22046,7379,14667,0.335,26888,12387,14501,0.461,112301.0,136733.0,121794.0,121.80%,108.50%,911631.0,599877.0,535273.0,65.80%,58.72%,1976757.0,3368399.0,1255847.0,170.40%,63.50%,8815157.0,4105009.0,1912914.0,46.60%,21.70%,27273.0,1684.0,7903526.0,3505132.0,1377641.0,44.30%,17.40%,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,3.70%,3.90%,75757.0,23259.0,0,0.0,0,0,0.0,0
2021-06-29,22432,7680,14752,0.342,28413,13307,15106,0.46799999999999997,112301.0,136733.0,121794.0,121.80%,108.50%,911631.0,599877.0,535273.0,65.80%,58.72%,1976757.0,3496352.0,1260595.0,176.90%,63.80%,8815157.0,4232962.0,1917662.0,48.00%,21.80%,127953.0,4748.0,7903526.0,3633085.0,1382389.0,46.00%,17.50%,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,21.80%,3.40%,83415.0,26605.0,0,0.0,0,0,0.0,0
2021-06-30,21394,7541,13853,0.35200000000000004,30353,14747,15606,0.486,112301.0,136733.0,121794.0,121.80%,108.50%,911631.0,599877.0,535273.0,65.80%,58.72%,1976757.0,3629039.0,1263178.0,183.60%,63.90%,8815157.0,4365649.0,1920245.0,49.50%,21.80%,132687.0,2583.0,7903526.0,3765772.0,1384972.0,47.60%,17.50%,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.00%,3.70%,83416.0,26606.0,0,0.0,0,0,0.0,0
2021-07-01,25285,9399,15886,0.37200000000000005,32813,15502,17311,0.47200000000000003,112301.0,136733.0,121794.0,121.80%,108.50%,911631.0,599877.0,535273.0,65.80%,58.72%,1976757.0,3761641.0,1267783.0,190.30%,64.10%,8815157.0,4498251.0,1924850.0,51.00%,21.80%,132602.0,4605.0,7903526.0,3897692.0,1389577.0,49.30%,17.60%,984719.0,682.0,0.0,0.10%,0.00%,0.0,0.0,0.0,0,0,9.50%,1.80%,90852.0,30523.0,0,0.0,0,0,0.0,0
