Tanggal,Jumlah Orang di Test,Orang Positif Harian,Positivity Rate Kasus Baru Harian,Total Spesimen di Test,Positif,Positivity Rate Spesimen Harian,V1 usia_atas,V2 usia_atas,V1 usia_tengah,V2 usia_tengah,V1 usia_muda,V2 usia_muda
2020-10-21,12520.0,1094.0,8.70%,15651.0,2069.0,13.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,10631.0,937.0,8.80%,13289.0,1825.0,13.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,10377.0,877.0,8.50%,12766.0,1941.0,15.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-24,11012.0,1005.0,9.10%,13192.0,1971.0,14.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-25,4701.0,550.0,11.70%,5692.0,967.0,17.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-26,10221.0,842.0,8.20%,12277.0,1620.0,13.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-27,13815.0,981.0,7.10%,15433.0,2064.0,13.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-28,10021.0,803.0,8.00%,12228.0,1851.0,15.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-29,4932.0,604.0,12.20%,6255.0,1072.0,17.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,8870.0,665.0,7.50%,10395.0,1683.0,16.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-31,7328.0,668.0,9.10%,9414.0,1561.0,16.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,4199.0,620.0,14.80%,6055.0,905.0,14.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,8215.0,782.0,9.50%,11107.0,1398.0,12.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-03,12127.0,1096.0,9.00%,14500.0,2048.0,14.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-04,12245.0,1205.0,9.80%,14246.0,1946.0,13.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-05,10271.0,1096.0,10.70%,12261.0,1568.0,12.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,11151.0,1069.0,9.60%,13591.0,1747.0,12.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-07,10451.0,988.0,9.50%,12829.0,1842.0,14.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-08,5312.0,570.0,10.70%,7382.0,997.0,13.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,8621.0,786.0,9.10%,10973.0,1510.0,13.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-10,13812.0,1028.0,7.40%,15375.0,2157.0,14.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,12981.0,971.0,7.50%,15081.0,2296.0,15.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12,13451.0,1020.0,7.60%,15842.0,2291.0,14.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,10812.0,987.0,9.10%,13160.0,1802.0,13.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,12651.0,949.0,7.50%,14553.0,2478.0,17.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-15,8081.0,844.0,10.40%,9328.0,2057.0,22.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,11913.0,1158.0,9.70%,13717.0,2224.0,16.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,14981.0,1239.0,8.30%,16291.0,2769.0,17.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,12891.0,1137.0,8.80%,14303.0,1894.0,13.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,13251.0,1205.0,9.10%,15251.0,2622.0,17.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,13988.0,1216.0,8.70%,16016.0,2918.0,18.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,13781.0,1144.0,8.30%,15563.0,2767.0,17.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,8991.0,1009.0,11.20%,11111.0,1979.0,17.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,14101.0,1202.0,8.50%,16162.0,2445.0,15.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-24,17871.0,1291.0,7.20%,20276.0,3555.0,17.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,15381.0,1124.0,7.30%,17836.0,3787.0,21.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,15821.0,1285.0,8.10%,18214.0,3469.0,19.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,15122.0,1320.0,8.70%,17642.0,3598.0,20.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,14412.0,1140.0,7.90%,16473.0,3745.0,22.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,7983.0,907.0,11.40%,10500.0,1795.0,17.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,14812.0,1218.0,8.20%,17275.0,2610.0,15.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,17812.0,1248.0,7.00%,19782.0,3568.0,18.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,14211.0,1303.0,9.20%,16183.0,3273.0,20.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,14671.0,1232.0,8.40%,17106.0,3169.0,18.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,16534.0,1510.0,9.10%,19014.0,3444.0,18.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,14671.0,1168.0,8.00%,17437.0,3642.0,20.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,7812.0,936.0,12.00%,9399.0,2358.0,25.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,15711.0,1254.0,8.00%,17721.0,3339.0,18.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,13678.0,1352.0,9.90%,15915.0,3190.0,20.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-09,15061.0,1180.0,7.80%,17326.0,2692.0,15.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-10,16712.0,1447.0,8.70%,19322.0,3906.0,20.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,15921.0,1346.0,8.50%,18042.0,3463.0,19.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,12321.0,1443.0,11.70%,13779.0,3152.0,22.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,7121.0,1190.0,16.70%,9258.0,2025.0,21.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,14125.0,1407.0,10.00%,16536.0,3529.0,21.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,16123.0,1675.0,10.40%,20013.0,4117.0,20.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,19211.0,1888.0,9.80%,21754.0,4951.0,22.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,21021.0,1952.0,9.30%,24343.0,4999.0,20.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,18100.0,1772.0,9.80%,21044.0,4292.0,20.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,12812.0,1311.0,10.20%,14905.0,3535.0,23.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,8314.0,1151.0,13.80%,10298.0,2265.0,22.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,17312.0,2028.0,11.70%,19709.0,4368.0,22.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,15524.0,1652.0,10.60%,18364.0,4284.0,23.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,19341.0,2070.0,10.70%,21881.0,5089.0,23.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-24,18471.0,1899.0,10.30%,20883.0,5119.0,24.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,10882.0,1881.0,17.30%,12981.0,3867.0,29.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,10612.0,1531.0,14.40%,12836.0,3412.0,26.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,10712.0,1294.0,12.10%,12828.0,3539.0,27.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,20216.0,2181.0,10.80%,22711.0,5842.0,25.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-29,20112.0,2547.0,12.70%,23008.0,6740.0,29.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-30,19514.0,2565.0,13.10%,22156.0,6529.0,29.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,16718.0,2321.0,13.90%,18999.0,6088.0,32.0%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,7812.0,1281.0,16.40%,9703.0,3273.0,33.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02,12611.0,1960.0,15.50%,15322.0,5195.0,33.9%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03,10391.0,1671.0,16.10%,12473.0,4153.0,33.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,18712.0,2186.0,11.70%,21065.0,6074.0,28.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05,19123.0,2420.0,12.70%,21799.0,6628.0,30.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06,22131.0,2481.0,11.20%,24637.0,7354.0,29.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07,20011.0,2834.0,14.20%,22622.0,7163.0,31.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,20471.0,2774.0,13.60%,23062.0,7184.0,31.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09,17512.0,2892.0,16.50%,19890.0,6416.0,32.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10,10312.0,2346.0,22.80%,12390.0,4380.0,35.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11,14715.0,2869.0,19.50%,17884.0,5609.0,31.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12,16312.0,3088.0,18.90%,19662.0,5787.0,29.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13,19121.0,3214.0,16.80%,22305.0,6839.0,30.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14,20982.0,2759.0,13.10%,23897.0,8169.0,34.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,22812.0,3217.0,14.10%,25602.0,7679.0,30.0%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16,17617.0,2559.0,14.50%,20260.0,6842.0,33.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,12813.0,2361.0,18.40%,14991.0,5254.0,35.0%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18,20101.0,2839.0,14.10%,23667.0,7974.0,33.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19,20812.0,3126.0,15.00%,23628.0,7273.0,30.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20,23411.0,3174.0,13.60%,25681.0,7942.0,30.9%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,24312.0,3719.0,15.30%,26971.0,8889.0,33.0%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,22812.0,3350.0,14.70%,25936.0,8708.0,33.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,18612.0,3612.0,19.40%,21451.0,7621.0,35.5%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,16788.0,2572.0,15.30%,19348.0,6040.0,31.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,17812.0,2038.0,11.40%,20197.0,6831.0,33.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26,19012.0,2136.0,11.20%,21556.0,6146.0,28.5%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27,20188.0,3026.0,15.00%,24620.0,7222.0,29.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28,21923.0,3143.0,14.30%,24617.0,6443.0,26.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,20312.0,3160.0,15.60%,23326.0,6774.0,29.0%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30,18451.0,3474.0,18.80%,20888.0,6207.0,29.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31,10312.0,3102.0,30.10%,12494.0,4101.0,32.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,16217.0,3362.0,20.70%,18852.0,5389.0,28.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-02,18121.0,3567.0,19.70%,21193.0,6480.0,30.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-03,17875.0,3632.0,20.30%,21030.0,5793.0,27.5%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-04,19593.0,3340.0,17.00%,22522.0,6344.0,28.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,17290.0,2379.0,13.80%,19958.0,5312.0,26.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-06,17758.0,4213.0,23.70%,20412.0,5505.0,27.0%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07,10197.0,3144.0,30.80%,11720.0,3182.0,27.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,16061.0,3437.0,21.40%,18461.0,4167.0,22.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09,17660.0,3309.0,18.70%,20777.0,5508.0,26.5%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-10,16571.0,2514.0,15.20%,19727.0,5252.0,26.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-11,17319.0,3810.0,22.00%,19907.0,5026.0,25.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,11203.0,3018.0,26.90%,13180.0,3781.0,28.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-13,13524.0,2496.0,18.50%,16295.0,4795.0,29.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14,8239.0,1879.0,22.80%,9926.0,2727.0,27.5%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-15,10681.0,1861.0,17.40%,13627.0,3461.0,25.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,9306.0,1445.0,15.50%,11632.0,3253.0,28.0%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-17,9107.0,373.0,4.10%,13642.0,4172.0,30.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-18,15973.0,1920.0,12.00%,19480.0,5143.0,26.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19,12292.0,2872.0,23.40%,14293.0,3917.0,27.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20,13045.0,2720.0,20.90%,15717.0,4011.0,25.5%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21,9312.0,2471.0,26.50%,9897.0,2274.0,23.0%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,11429.0,782.0,6.80%,14844.0,4027.0,27.1%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,14002.0,782.0,5.60%,18185.0,4964.0,27.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-24,15038.0,1581.0,10.50%,18340.0,4720.0,25.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-25,13802.0,1661.0,12.00%,16238.0,3802.0,23.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26,13432.0,1737.0,12.90%,16184.0,4196.0,25.9%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-27,12559.0,2098.0,16.70%,14775.0,4068.0,27.5%,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,7797.0,2058.0,26.40%,9828.0,2487.0,25.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,10394.0,578.0,5.60%,13533.0,2884.0,21.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-02,20538.0,1437.0,7.00%,25673.0,6521.0,25.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-03,14072.0,2008.0,14.30%,17590.0,3883.0,22.1%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-04,12608.0,1159.0,9.20%,15761.0,3477.0,22.1%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05,8787.0,1616.0,18.40%,11875.0,3639.0,30.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-06,8261.0,1834.0,22.20%,10327.0,3116.0,30.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,11041.0,1783.0,16.10%,5460.0,1356.0,24.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08,12172.0,867.0,7.10%,15215.0,3357.0,22.1%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-09,13813.0,1040.0,7.50%,17709.0,4373.0,24.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-10,14611.0,1754.0,12.00%,18264.0,4302.0,23.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,12062.0,1873.0,15.50%,13865.0,2586.0,18.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,11376.0,1034.0,9.10%,14220.0,3237.0,22.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,11932.0,1204.0,10.10%,15700.0,4613.0,29.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,9342.0,1555.0,16.60%,10739.0,1956.0,18.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,15239.0,835.0,5.50%,19049.0,3952.0,20.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-16,13736.0,1330.0,9.70%,19623.0,6834.0,34.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-17,15107.0,1719.0,11.40%,18884.0,4075.0,21.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-18,11497.0,1588.0,13.80%,14372.0,3103.0,21.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,13204.0,1937.0,14.70%,16506.0,3572.0,21.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20,10562.0,1638.0,15.50%,13240.0,3137.0,23.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21,8728.0,1474.0,16.90%,10911.0,2093.0,19.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,10242.0,815.0,8.00%,13132.0,2977.0,22.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23,16096.0,890.0,5.50%,20120.0,4133.0,20.5%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24,12742.0,1726.0,13.50%,15928.0,3326.0,20.9%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25,13080.0,1381.0,10.60%,16350.0,3064.0,18.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26,13086.0,1354.0,10.30%,16714.0,3259.0,19.5%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27,12292.0,1470.0,12.00%,15365.0,2520.0,16.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28,7497.0,1014.0,13.50%,9372.0,1373.0,14.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,11412.0,384.0,3.40%,14632.0,2722.0,18.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30,13420.0,965.0,7.20%,16366.0,3120.0,19.1%,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31,12124.0,1337.0,11.00%,15156.0,2822.0,18.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,11141.0,1240.0,11.10%,13927.0,2485.0,17.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02,7516.0,1098.0,14.60%,9396.0,1478.0,15.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03,7694.0,736.0,9.60%,10124.0,1744.0,17.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04,7333.0,523.0,7.10%,9778.0,1785.0,18.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,12620.0,487.0,3.90%,15776.0,2821.0,17.9%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06,12096.0,862.0,7.10%,15918.0,2688.0,16.9%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07,9603.0,1239.0,12.90%,13296.0,2307.0,17.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08,10548.0,1013.0,9.60%,16708.0,2363.0,14.1%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,10442.0,977.0,9.40%,16208.0,2356.0,14.5%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10,8868.0,1031.0,11.60%,14245.0,1818.0,12.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11,7265.0,692.0,9.50%,9082.0,1213.0,13.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,7576.0,828.0,10.90%,14487.0,2357.0,16.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,12934.0,661.0,5.10%,20115.0,3460.0,17.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,10673.0,1330.0,12.50%,16048.0,2723.0,17.0%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,11191.0,979.0,8.70%,16409.0,2576.0,15.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,10823.0,1037.0,9.60%,14451.0,2115.0,14.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,6749.0,950.0,14.10%,11844.0,1964.0,16.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,8565.0,973.0,11.40%,11099.0,1551.0,14.0%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,8601.0,460.0,5.30%,13690.0,2083.0,15.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,11434.0,602.0,5.30%,14525.0,2487.0,17.1%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,10519.0,1266.0,12.00%,13051.0,1796.0,13.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,8671.0,884.0,10.20%,13863.0,2054.0,14.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,9747.0,907.0,9.30%,14348.0,2382.0,16.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,7851.0,896.0,11.40%,13980.0,2245.0,16.1%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,6846.0,749.0,10.90%,8558.0,1480.0,17.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,7856.0,393.0,5.00%,14746.0,2253.0,15.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,10830.0,639.0,5.90%,14992.0,2325.0,15.5%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,9559.0,987.0,10.30%,12120.0,1863.0,15.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,9712.0,789.0,8.10%,14576.0,2600.0,17.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,9962.0,926.0,9.30%,17048.0,2163.0,12.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,6957.0,854.0,12.30%,11590.0,2128.0,18.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,6765.0,757.0,11.20%,9020.0,888.0,9.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,8154.0,416.0,5.10%,17082.0,2275.0,13.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,10686.0,845.0,7.90%,17285.0,2448.0,14.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,11480.0,905.0,7.90%,16710.0,2208.0,13.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,10752.0,783.0,7.30%,17747.0,2114.0,11.9%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,9612.0,732.0,7.60%,15473.0,2196.0,14.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,8206.0,809.0,9.90%,13267.0,1968.0,14.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,6910.0,694.0,10.00%,9872.0,2004.0,20.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,6139.0,406.0,6.60%,9997.0,1711.0,17.1%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,8182.0,656.0,8.00%,11689.0,1640.0,14.0%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-12,8229.0,785.0,9.50%,11757.0,1730.0,14.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,4590.0,632.0,13.80%,6121.0,923.0,15.1%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,4032.0,227.0,5.60%,6056.0,912.0,15.1%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-15,3580.0,161.0,4.50%,6760.0,969.0,14.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16,4361.0,421.0,9.70%,6230.0,930.0,14.9%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,4131.0,291.0,7.00%,11350.0,1400.0,12.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-18,4494.0,539.0,12.00%,10705.0,941.0,8.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-19,8307.0,895.0,10.80%,10651.0,1895.0,17.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-20,8168.0,856.0,10.50%,10473.0,1646.0,15.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,14265.0,932.0,6.50%,20379.0,2184.0,10.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,8669.0,867.0,10.00%,16501.0,1834.0,11.1%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,8361.0,819.0,9.80%,10895.0,974.0,8.9%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,9341.0,384.0,4.10%,13737.0,1893.0,13.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25,13768.0,617.0,4.50%,19669.0,2215.0,11.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-26,8524.0,940.0,11.00%,11620.0,1189.0,10.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27,9599.0,693.0,7.20%,13241.0,1595.0,12.0%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,13247.0,807.0,6.10%,18817.0,2425.0,12.9%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29,10573.0,1064.0,10.10%,15193.0,1890.0,12.4%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,7322.0,726.0,9.90%,11265.0,1157.0,10.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,6847.0,519.0,7.60%,15974.0,2207.0,13.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,6917.0,601.0,8.70%,10325.0,1303.0,12.6%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-02,9849.0,714.0,7.20%,14377.0,2204.0,15.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03,14450.0,906.0,6.30%,20055.0,2966.0,14.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,10605.0,1317.0,12.40%,14603.0,2062.0,14.1%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05,7625.0,1019.0,13.40%,13465.0,2651.0,19.7%,0.0,0.0,0.0,0.0,0.0,0.0
